narration,amount,direction,channel,merchant,is_income
UPI-NETFLIX-3514297546@ybl-669720,49624.38,debit,card,Netflix,0
IMPS-Netflix-REF635245,836.27,debit,imps,Netflix,0
NEFT-KFC-REF323748,35240.21,debit,neft,KFC,0
IMPS-Bajaj Allianz-REF445038,8583.32,debit,imps,Bajaj Allianz,0
RTGS-IRCTC-REF715811,11179.11,debit,rtgs,IRCTC,0
RTGS-Coursera-REF561896,3180.16,debit,rtgs,Coursera,0
UPI-Flipkart-REF747774,1373.88,debit,upi,Flipkart,0
NEFT-Caltex-REF813999,1196.01,debit,neft,Caltex,0
RTGS-Starbucks-REF319192,1502.77,debit,rtgs,Starbucks,0
UPI-Google Pay-REF457772,2285.49,debit,imps,Google Pay,0
UPI-ICICI PRU-7363583464@ybl-761321,5397.6,debit,upi,ICICI Pru,0
UPI-1mg-REF502477,2319.4,debit,upi,1mg,0
CARD-03005811,43536.8,debit,card,,0
IMPS-Indigo-REF807737,2000.2,debit,imps,Indigo,0
IMPS-KFC-REF490522,655.63,debit,imps,KFC,0
CASHBACK-IMPS-PERSON A-579865,27509.59,credit,imps,,1
CARD-Prime Video-REF714625,362.24,debit,card,Prime Video,0
REIMBURSEMENT-UPI-MYNTRA-5857069509@ybl-644864,23845.87,credit,upi,Myntra,1
CARD-HDFC Life-REF998166,9100.41,debit,card,HDFC Life,0
UPI-BESCOM-6146866438@ybl-678053,45828.49,debit,upi,BESCOM,0
RTGS-Google Pay-REF596740,4252.95,debit,rtgs,Google Pay,0
NACH-LinkedIn Learning-REF811545,1628.95,debit,nach,LinkedIn Learning,0
CASHBACK-IMPS-PERSON B-446082,29484.23,credit,imps,,1
RTGS-Zomato-REF557354,1631.76,debit,rtgs,Zomato,0
NACH-INDIGO-586461,1042.64,debit,upi,Indigo,0
UPI-FLIPKART-8008443555@ybl-324449,7413.01,debit,upi,Flipkart,0
INCOME-UPI-LANDLORD-8130883817@okhdfcbank,23022.48,credit,upi,,1
NACH-Starbucks-REF739461,578.93,debit,nach,Starbucks,0
CARD-Apollo-REF920481,8480.3,debit,card,Apollo,0
NACH-Myntra-REF451341,4700.72,debit,nach,Myntra,0
PAYMENT-RECEIVED-CARD-15485475,45732.25,credit,card,Myntra,1
CASHBACK-UPI-LANDLORD-3216499065@okhdfcbank,74601.4,credit,upi,,1
CARD-UberEats-REF911373,1343.33,debit,card,UberEats,0
UPI-LANDLORD-2378718345@okhdfcbank,25909.42,debit,upi,,0
UPI-Blinkit-REF878246,918.2,debit,upi,Blinkit,0
NEFT-KFC-REF327321,1617.49,debit,neft,KFC,0
UPI-CRED-1987998370@ybl-546658,16092.91,debit,upi,CRED,0
UPI-Vodafone-REF717678,4549.33,debit,upi,Vodafone,0
UPI-ZERODHA-9189251846@ybl-748401,6340.87,debit,upi,Zerodha,0
UPI-IRCTC-REF475538,5807.06,debit,upi,IRCTC,0
NACH-Cure.fit-REF324898,1394.36,debit,nach,Cure.fit,0
UPI-CRED-4356428134@ybl-255929,15710.4,debit,upi,CRED,0
CASHBACK-UPI-PRIME VIDEO-3957945019@ybl-570934,14695.53,credit,upi,Prime Video,1
NEFT-Cure.fit-REF669655,1286.01,debit,imps,Cure.fit,0
UPI-Jio-REF166374,4535.53,debit,upi,Jio,0
TRANSFER-IN-UPI-LANDLORD-6736384200@okhdfcbank,116445.67,credit,upi,,1
NEFT-Razorpay-REF542111,24941.51,debit,neft,Razorpay,0
IMPS-Zerodha-REF718563,5944.1,debit,upi,Zerodha,0
CARD-80168912,26731.88,debit,card,Airtel,0
INTEREST-UPI-JANE SMITH-7467217304@okhdfcbank,77785.16,credit,upi,,1
CARD-Coursera-REF185729,3997.72,debit,card,Coursera,0
NACH-YouTube Premium-REF385737,870.95,debit,nach,YouTube Premium,0
CARD-53360852,14268.0,debit,card,Airtel,0
NEFT-IRCTC-REF485800,11251.99,debit,neft,IRCTC,0
INCOME-UPI-FLIPKART-4145255693@ybl-255154,10350.39,credit,imps,Flipkart,1
INCOME-RTGS-BIGBASKET-REF917751,34103.97,credit,upi,BigBasket,1
NEFT-MakeMyTrip-REF660225,6851.9,debit,neft,MakeMyTrip,0
UPI-JOHN DOE-5954218598@ybl,8619.18,debit,card,,0
UPI-YouTube Premium-REF729861,936.89,debit,upi,YouTube Premium,0
IMPS-Vodafone-REF305788,5084.22,debit,imps,Vodafone,0
IMPS-1mg-REF628345,8889.46,debit,imps,1mg,0
CARD-UberEats-REF124163,936.19,debit,card,UberEats,0
CARD-40469514,10972.45,debit,card,,0
CASHBACK-UPI-ZEPTO-0074530106@ybl-996067,19850.83,credit,imps,Zepto,1
CARD-Skyscanner-REF339921,5570.14,debit,card,Skyscanner,0
IMPS-Razorpay-REF146077,7712.34,debit,imps,Razorpay,0
CARD-LIC-REF501867,8304.04,debit,card,LIC,0
NEFT-SHELL-REF931833,1404.76,debit,neft,Shell,0
UPI-Vodafone-REF918329,3548.22,debit,upi,Vodafone,0
NEFT-Ola-REF527765,12644.34,debit,neft,Ola,0
PAYMENT-RECEIVED-CARD-58773044,19825.42,credit,card,,1
RTGS-Cure.fit-REF185837,1444.72,debit,rtgs,Cure.fit,0
NEFT-Uber-REF623970,8828.56,debit,neft,Uber,0
RTGS-Caltex-REF636843,1864.55,debit,rtgs,Caltex,0
CARD-Practo-REF663459,1617.31,debit,card,Practo,0
IMPS-PERSON B-115480,46388.05,debit,imps,Apollo,0
NACH-BSNL-REF589693,3765.35,debit,nach,BSNL,0
RTGS-TATA Power-REF967929,3133.07,debit,rtgs,TATA Power,0
IMPS-Fortis-REF809035,1246.07,debit,imps,Fortis,0
CARD-LinkedIn Learning-REF865987,715.38,debit,neft,LinkedIn Learning,0
RTGS-TATA Power-REF570089,1945.62,debit,rtgs,TATA Power,0
NEFT-Uber-REF623970,8205.79,debit,neft,Uber,0
IMPS-Moneycontrol-REF918318,7572.7,debit,imps,Moneycontrol,0
NACH-Flipkart-REF486594,2874.8,debit,nach,Flipkart,0
UPI-Caltex-REF890879,1590.17,debit,upi,Caltex,0
UPI-CRED-REF218793,15425.9,debit,upi,CRED,0
CARD-81961007,829.95,debit,card,BigBasket,0
CARD-44342957,20970.36,debit,card,,0
IMPS-Hotstar-REF179317,802.74,debit,imps,Hotstar,0
IMPS-PERSON B-961368,3620.85,debit,imps,,0
NEFT-Groww-REF743418,22784.38,debit,neft,Groww,0
UPI-SWIGGY-6895462011@ybl-894190,791.96,debit,upi,Swiggy,0
UPI-Bajaj Allianz-REF161183,9101.22,debit,upi,Bajaj Allianz,0
UPI-CRED-6660279311@ybl-607905,21903.1,debit,upi,CRED,0
RTGS-SPOTIFY-REF314577,3858.1,debit,rtgs,Spotify,0
INTEREST-UPI-MYNTRA-4020039657@ybl-598642,25059.6,credit,neft,Myntra,1
NACH-Reliance-REF507696,1804.3,debit,nach,Reliance,0
NACH-YouTube Premium-REF548849,250.23,debit,nach,YouTube Premium,0
NEFT-EMPLOYER-REF919748,16230.04,debit,neft,,0
NACH-ICICI Lombard-REF780686,6455.74,debit,nach,ICICI Lombard,0
UPI-NETFLIX-6329645761@ybl-326920,414.46,debit,upi,Netflix,0
NEFT-BESCOM-REF213720,3389.41,debit,neft,BESCOM,0
NACH-Reliance-REF690980,774.97,debit,nach,Reliance,0
NEFT-Blinkit-REF469159,2068.39,debit,neft,Blinkit,0
CARD-65101804,34287.58,debit,card,,0
CARD-88678330,10886.71,debit,neft,Apollo,0
IMPS-Unacademy-REF976592,2171.53,debit,imps,Unacademy,0
CARD-Airtel-REF999059,2879.87,debit,card,Airtel,0
IMPS-Bajaj Allianz-REF388839,2847.92,debit,imps,Bajaj Allianz,0
PAYMENT-RECEIVED-IMPS-PERSON B-935215,28687.64,credit,imps,Flipkart,1
CASHBACK-UPI-BIGBASKET-3812293144@ybl-734459,29092.31,credit,upi,BigBasket,1
NEFT-BigBasket-REF814394,2930.26,debit,neft,BigBasket,0
CARD-HDFC Life-REF787397,3089.96,debit,card,HDFC Life,0
NEFT-PayU-REF541546,22585.79,debit,neft,PayU,0
IMPS-PERSON B-392256,14003.86,debit,upi,,0
REFUND-UPI-JOHN DOE-1424039274@okhdfcbank,116318.35,credit,card,,1
CASHBACK-UPI-MYNTRA-1387784449@ybl-892711,29267.96,credit,upi,Myntra,1
NEFT-EMPLOYER-REF317344,7318.92,debit,neft,,0
NACH-HDFC Life-REF535261,7813.61,debit,nach,HDFC Life,0
UPI-Indigo-REF593294,1194.63,debit,upi,Indigo,0
NACH-SWIGGY-265985,225.69,debit,nach,Swiggy,0
RTGS-Skyscanner-REF652237,4232.87,debit,card,Skyscanner,0
CARD-Razorpay-REF615324,49365.19,debit,card,Razorpay,0
RTGS-TATA Power-REF967929,3133.07,debit,rtgs,TATA Power,0
TRANSFER-IN-UPI-JOHN DOE-2768040250@okhdfcbank,98882.62,credit,upi,,1
NEFT-Skyscanner-REF534287,2371.82,debit,neft,Skyscanner,0
UPI-JOHN DOE-9419830415@okhdfcbank,49858.36,debit,upi,,0
NACH-Blinkit-REF371314,1953.72,debit,nach,Blinkit,0
IMPS-KFC-REF997785,1460.62,debit,imps,KFC,0
NEFT-SPOTIFY-REF224811,43360.35,debit,neft,Spotify,0
IMPS-IRCTC-REF527413,11868.28,debit,imps,IRCTC,0
INTEREST-REFUND-NACH-NETFLIX-099843,49413.35,credit,nach,Netflix,1
UPI-IRCTC-REF910085,2617.77,debit,upi,IRCTC,0
NACH-CRED-REF824223,27424.48,debit,nach,CRED,0
IMPS-Skyscanner-REF383629,3256.58,debit,imps,Skyscanner,0
CARD-Prime Video-REF103575,239.4,debit,card,Prime Video,0
CARD-81961007,761.51,debit,card,BigBasket,0
UPI-OYO-5263425658@ybl-651468,32611.69,debit,card,OYO,0
NEFT-Kuvera-REF949556,24152.45,debit,neft,Kuvera,0
NEFT-AIRTEL-REF810864,29557.89,debit,neft,Airtel,0
RTGS-Shell-REF591133,1017.44,debit,rtgs,Shell,0
IMPS-Coursera-REF989374,1448.42,debit,imps,Coursera,0
IMPS-IOC-REF198841,1869.69,debit,imps,IOC,0
UPI-CRED-1987998370@ybl-546658,14366.63,debit,upi,CRED,0
REIMBURSEMENT-CARD-22059507,20746.52,credit,card,,1
NACH-PROVIDER-381103,21754.61,debit,nach,,0
CARD-Moneycontrol-REF707545,47376.15,debit,card,Moneycontrol,0
NACH-PRIME VIDEO-616912,38652.95,debit,neft,Prime Video,0
IMPS-Netflix-REF665523,513.46,debit,imps,Netflix,0
UPI-Medibuddy-REF268842,3685.49,debit,upi,Medibuddy,0
UPI-ICICI PRU-1158233459@ybl-268687,14016.59,debit,upi,ICICI Pru,0
PAYMENT-RECEIVED-UPI-JANE SMITH-1921473653@okhdfcbank,75767.09,credit,upi,,1
NEFT-BookMyShow-REF330695,782.09,debit,neft,BookMyShow,0
NACH-AMAZON-494202,49191.4,debit,nach,Amazon,0
IMPS-OYO-REF663325,12170.76,debit,upi,OYO,0
PAYMENT-RECEIVED-RTGS-BANK-REF384460,19962.19,credit,rtgs,,1
NEFT-EMPLOYER-REF380187,8688.24,debit,neft,,0
IMPS-Kuvera-REF986663,28959.65,debit,imps,Kuvera,0
NEFT-EMPLOYER-REF749209,7852.89,debit,neft,,0
RTGS-SKYSCANNER-REF418449,13085.18,debit,imps,Skyscanner,0
IMPS-Hotstar-REF304504,266.8,debit,imps,Hotstar,0
CARD-01932254,8585.11,debit,card,Fortis,0
UPI-JOHN DOE-2426353953@okhdfcbank,29823.32,debit,upi,,0
NEFT-ICICI Lombard-REF754261,3195.91,debit,neft,ICICI Lombard,0
UPI-JOHN DOE-5983766493@okhdfcbank,19474.92,debit,card,,0
NEFT-PayU-REF541546,23551.52,debit,neft,PayU,0
RTGS-NETFLIX-REF795172,21427.12,debit,rtgs,Netflix,0
CARD-BookMyShow-REF836537,346.05,debit,card,BookMyShow,0
IMPS-Zomato-REF275259,1090.3,debit,imps,Zomato,0
INTEREST-NACH-UDEMY-507967,97183.62,credit,nach,Udemy,1
IMPS-IRCTC-REF274395,2936.94,debit,imps,IRCTC,0
NEFT-PhonePe-REF861892,1507.69,debit,neft,PhonePe,0
IMPS-Caltex-REF419729,1500.19,debit,upi,Caltex,0
RTGS-SWIGGY-REF808304,622.34,debit,rtgs,Swiggy,0
NACH-PROVIDER-151581,47769.19,debit,nach,,0
RTGS-IOC-REF583394,1715.05,debit,rtgs,IOC,0
UPI-Prime Video-REF853489,496.1,debit,upi,Prime Video,0
UPI-NETFLIX-3529838408@ybl-159195,924.34,debit,upi,Netflix,0
NEFT-Moneycontrol-REF160500,35713.72,debit,neft,Moneycontrol,0
CARD-34743091,47187.78,debit,card,Airtel,0
CARD-57238010,1266.0,debit,imps,Udemy,0
IMPS-Amazon-REF934548,1406.04,debit,imps,Amazon,0
UPI-Zepto-REF455485,1238.59,debit,card,Zepto,0
RTGS-Apollo-REF813790,1092.73,debit,rtgs,Apollo,0
CARD-BookMyShow-REF836537,385.47,debit,upi,BookMyShow,0
UPI-Myntra-REF148204,3070.09,debit,upi,Myntra,0
CARD-Moneycontrol-REF832279,9830.67,debit,card,Moneycontrol,0
IMPS-Bajaj Allianz-REF836638,8428.93,debit,imps,Bajaj Allianz,0
INCOME-CASHBACK-UPI-MYNTRA-1387784449@ybl-892711,27911.28,credit,upi,Myntra,1
UPI-LANDLORD-6299218824@ybl,9068.88,debit,upi,,0
RTGS-BESCOM-REF836168,40074.91,debit,rtgs,BESCOM,0
IMPS-PERSON B-775789,1757.16,debit,imps,Indigo,0
CARD-00334338,48060.05,debit,card,Amazon,0
PAYMENT-RECEIVED-UPI-JOHN DOE-9194743227@ybl,88695.69,credit,upi,,1
IMPS-Zerodha-REF718353,21509.57,debit,imps,Zerodha,0
NEFT-Blinkit-REF469159,2318.46,debit,neft,Blinkit,0
IMPS-Udemy-REF417999,1539.24,debit,imps,Udemy,0
CARD-Uber-REF207135,12004.13,debit,card,Uber,0
UPI-Kuvera-REF563762,24251.86,debit,upi,Kuvera,0
UPI-AMEX-8687656433@ybl-129421,18115.61,debit,imps,AmEx,0
CARD-71389500,52067.04,debit,card,,0
CARD-TATA Power-REF672631,2144.2,debit,card,TATA Power,0
RTGS-IOC-REF583394,1870.7,debit,upi,IOC,0
RTGS-ZEPTO-REF064476,1392.32,debit,rtgs,Zepto,0
UPI-Coursera-REF172091,2569.25,debit,neft,Coursera,0
INTEREST-UPI-MYNTRA-4020039657@ybl-598642,23636.27,credit,upi,Myntra,1
RTGS-Cure.fit-REF247906,2044.86,debit,rtgs,Cure.fit,0
NACH-AIRTEL-430844,3129.16,debit,nach,Airtel,0
UPI-LinkedIn Learning-REF725880,1719.6,debit,upi,LinkedIn Learning,0
RTGS-Apollo-REF813790,1196.3,debit,imps,Apollo,0
RTGS-Zomato-REF877169,885.07,debit,rtgs,Zomato,0
NACH-LIC-REF691869,2618.5,debit,nach,LIC,0
PAYMENT-RECEIVED-UPI-JANE SMITH-1921473653@okhdfcbank,83875.65,credit,upi,,1
UPI-AMAZON-9055176154@ybl-857151,20141.99,debit,upi,Amazon,0
NEFT-AMAZON-REF822440,25911.12,debit,neft,Amazon,0
UPI-IOC-REF874991,1319.05,debit,imps,IOC,0
NACH-BESCOM-REF767029,1128.46,debit,nach,BESCOM,0
TRANSFER-IN-NEFT-PRIME VIDEO-REF039907,27717.08,credit,upi,Prime Video,1
IMPS-Medibuddy-REF708680,4548.93,debit,imps,Medibuddy,0
CARD-50943668,14002.08,debit,card,MakeMyTrip,0
NACH-Apollo-REF373834,4164.48,debit,nach,Apollo,0
TRANSFER-IN-NEFT-EMPLOYER-REF453636,37709.24,credit,neft,,1
NEFT-ICICI Pru-REF699255,7458.95,debit,neft,ICICI Pru,0
NACH-Caltex-REF739500,704.28,debit,nach,Caltex,0
UPI-ICICI PRU-9524288715@ybl-674253,10551.92,debit,upi,ICICI Pru,0
NEFT-Shell-REF358685,900.82,debit,neft,Shell,0
IMPS-Zepto-REF524895,518.57,debit,imps,Zepto,0
NEFT-UDEMY-REF150715,29431.89,debit,neft,Udemy,0
UPI-OYO-REF734786,5850.67,debit,card,OYO,0
RTGS-APOLLO-REF457132,41110.88,debit,rtgs,Apollo,0
NACH-INDIGO-618945,1384.07,debit,neft,Indigo,0
NEFT-Ola-REF170245,12075.74,debit,neft,Ola,0
RTGS-Kuvera-REF889322,12957.1,debit,card,Kuvera,0
IMPS-Spotify-REF681272,679.76,debit,imps,Spotify,0
RTGS-Spotify-REF900827,554.02,debit,imps,Spotify,0
UPI-KFC-REF849800,1483.82,debit,upi,KFC,0
UPI-Upstox-REF302560,40723.72,debit,upi,Upstox,0
TRANSFER-IN-IMPS-PERSON A-803671,22738.67,credit,imps,,1
CASHBACK-UPI-BIGBASKET-3812293144@ybl-734459,29092.31,credit,upi,BigBasket,1
IMPS-YouTube Premium-REF170576,927.49,debit,imps,YouTube Premium,0
RTGS-Google Pay-REF596740,4252.95,debit,rtgs,Google Pay,0
RTGS-LIC-REF525900,8633.67,debit,neft,LIC,0
NEFT-ICICI Lombard-REF125804,7614.09,debit,neft,ICICI Lombard,0
NACH-AIRTEL-693779,389.69,debit,nach,Airtel,0
NEFT-Moneycontrol-REF834069,42946.98,debit,neft,Moneycontrol,0
NACH-PROVIDER-786308,26386.25,debit,nach,,0
INTEREST-NACH-UDEMY-507967,97183.62,credit,nach,Udemy,1
IMPS-PERSON B-079174,506.65,debit,imps,KFC,0
UPI-JANE SMITH-2380555919@okhdfcbank,44094.53,debit,imps,,0
IMPS-PERSON A-903303,32439.33,debit,imps,Skyscanner,0
RTGS-LIC-REF939119,8013.96,debit,rtgs,LIC,0
UPI-HDFC LIFE-2275745525@ybl-957742,6505.08,debit,neft,HDFC Life,0
CARD-Zomato-REF999507,201.11,debit,card,Zomato,0
CARD-Blinkit-REF544926,1491.45,debit,card,Blinkit,0
IMPS-1mg-REF181546,10980.82,debit,imps,1mg,0
RTGS-LIC-REF939119,10365.22,debit,rtgs,LIC,0
UPI-AMEX-0859208934@ybl-193408,16425.61,debit,upi,AmEx,0
RTGS-KFC-REF298450,958.73,debit,rtgs,KFC,0
INTEREST-PAYMENT-RECEIVED-IMPS-PERSON B-935215,28687.64,credit,imps,Flipkart,1
INCOME-RTGS-MYNTRA-REF778416,11710.46,credit,rtgs,Myntra,1
NACH-APOLLO-977902,33734.27,debit,nach,Apollo,0
IMPS-Netflix-REF996545,854.35,debit,imps,Netflix,0
NACH-LinkedIn Learning-REF811545,1745.37,debit,nach,LinkedIn Learning,0
IMPS-Vodafone-REF583165,2781.22,debit,imps,Vodafone,0
UPI-AMEX-5329029772@ybl-144152,10664.93,debit,card,AmEx,0
CASHBACK-REIMBURSEMENT-NACH-UDEMY-133950,98364.69,credit,nach,Udemy,1
NEFT-Groww-REF743418,22784.38,debit,neft,Groww,0
CARD-BESCOM-REF843854,3687.99,debit,card,BESCOM,0
IMPS-1mg-REF843733,3928.01,debit,imps,1mg,0
UPI-ICICI PRU-1707927808@ybl-761321,5397.6,debit,upi,ICICI Pru,0
UPI-KFC-9126043787@ybl-047847,615.9,debit,upi,KFC,0
CARD-80168912,31892.93,debit,card,Airtel,0
RTGS-BESCOM-REF127462,17131.87,debit,rtgs,BESCOM,0
UPI-Swiggy-REF442211,465.15,debit,upi,Swiggy,0
RTGS-KFC-REF632963,771.22,debit,rtgs,KFC,0
INTEREST-IMPS-PERSON B-086829,2847.69,credit,imps,,1
UPI-Skyscanner-REF160853,2121.15,debit,upi,Skyscanner,0
UPI-UberEats-REF219106,447.52,debit,upi,UberEats,0
RTGS-Caltex-REF800550,1889.32,debit,upi,Caltex,0
NEFT-LIC-REF251694,6040.25,debit,neft,LIC,0
CARD-83540029,1235.88,debit,card,Indigo,0
RTGS-Fortis-REF161785,3903.09,debit,rtgs,Fortis,0
UPI-MakeMyTrip-REF314343,6265.82,debit,upi,MakeMyTrip,0
UPI-ZERODHA-1550134465@ybl-361972,9450.54,debit,upi,Zerodha,0
NACH-MakeMyTrip-REF725868,9013.04,debit,nach,MakeMyTrip,0
CARD-80168912,31892.93,debit,card,Airtel,0
NACH-Cure.fit-REF324898,1394.36,debit,nach,Cure.fit,0
TRANSFER-IN-UPI-JOHN DOE-0420762754@okhdfcbank,94426.59,credit,card,,1
IMPS-Indigo-REF807737,1979.39,debit,imps,Indigo,0
NEFT-Ola-REF972790,9301.35,debit,neft,Ola,0
CARD-ICICI Lombard-REF267275,6738.53,debit,card,ICICI Lombard,0
RTGS-Swiggy-REF521387,479.22,debit,rtgs,Swiggy,0
NACH-BIGBASKET-067117,1126.61,debit,nach,BigBasket,0
IMPS-TATA Power-REF197129,2195.17,debit,imps,TATA Power,0
CARD-Udemy-REF839301,4936.25,debit,card,Udemy,0
NACH-SPOTIFY-822760,28673.32,debit,nach,Spotify,0
RTGS-Kuvera-REF735952,28744.26,debit,card,Kuvera,0
UPI-ICICI PRU-1707927808@ybl-761321,5397.6,debit,upi,ICICI Pru,0
RECEIVED-UPI-MYNTRA-3926195241@ybl-029898,41505.26,credit,upi,Myntra,1
RTGS-Caltex-REF437770,1192.26,debit,rtgs,Caltex,0
NEFT-EMPLOYER-REF935208,26264.23,debit,neft,,0
UPI-SPOTIFY-8564388837@ybl-573406,823.82,debit,upi,Spotify,0
NACH-KFC-REF534967,2005.52,debit,nach,KFC,0
NEFT-PhonePe-REF151969,2951.09,debit,neft,PhonePe,0
NACH-BLINKIT-598624,1174.22,debit,nach,Blinkit,0
NEFT-UDEMY-REF752358,31036.35,debit,neft,Udemy,0
CARD-81351101,23192.06,debit,card,OYO,0
RTGS-BESCOM-REF899942,3090.85,debit,rtgs,BESCOM,0
UPI-Starbucks-REF624630,1723.35,debit,upi,Starbucks,0
TRANSFER-IN-IMPS-PERSON A-803671,21541.57,credit,card,,1
NACH-SKYSCANNER-899702,26682.69,debit,nach,Skyscanner,0
IMPS-PERSON A-587127,16280.73,debit,imps,,0
UPI-FORTIS-7358173627@ybl-861532,8152.29,debit,upi,Fortis,0
UPI-LANDLORD-2605701167@ybl,1438.54,debit,upi,,0
NEFT-FORTIS-REF920615,15965.79,debit,neft,Fortis,0
IMPS-1mg-REF181546,8848.68,debit,imps,1mg,0
IMPS-PERSON B-366060,9060.95,debit,imps,Fortis,0
INTEREST-IMPS-PERSON B-060328,39480.51,credit,neft,Myntra,1
NEFT-HP-REF124981,1574.41,debit,neft,HP,0
CARD-Vodafone-REF286380,4533.72,debit,neft,Vodafone,0
IMPS-Medibuddy-REF708680,4105.47,debit,upi,Medibuddy,0
NEFT-Coursera-REF409214,2864.81,debit,neft,Coursera,0
CARD-LinkedIn Learning-REF240210,3131.53,debit,imps,LinkedIn Learning,0
NEFT-Cure.fit-REF706403,1999.29,debit,imps,Cure.fit,0
TRANSFER-IN-UPI-JOHN DOE-0420762754@okhdfcbank,94426.59,credit,upi,,1
INTEREST-UPI-ZEPTO-8371094089@ybl-833885,11537.46,credit,upi,Zepto,1
NACH-Flipkart-REF719702,1506.49,debit,nach,Flipkart,0
NEFT-HDFC Life-REF228774,5547.49,debit,neft,HDFC Life,0
IMPS-HDFC Life-REF711126,6578.88,debit,imps,HDFC Life,0
IMPS-PhonePe-REF902285,2674.57,debit,imps,PhonePe,0
NEFT-SHELL-REF931833,1404.76,debit,neft,Shell,0
UPI-ZERODHA-1301473068@ybl-748401,8360.69,debit,upi,Zerodha,0
UPI-Zepto-REF455485,1061.5,debit,upi,Zepto,0
RTGS-TATA Power-REF967929,3133.07,debit,rtgs,TATA Power,0
IMPS-1mg-REF268399,6443.85,debit,imps,1mg,0
NACH-Practo-REF805962,2932.75,debit,nach,Practo,0
NACH-ICICI Lombard-REF976631,9449.92,debit,nach,ICICI Lombard,0
NEFT-Apollo-REF949242,5147.32,debit,neft,Apollo,0
NEFT-Hotstar-REF570676,278.47,debit,neft,Hotstar,0
RTGS-Hotstar-REF549342,942.49,debit,rtgs,Hotstar,0
REIMBURSEMENT-UPI-ZEPTO-0846433592@ybl-018915,5038.84,credit,upi,Zepto,1
CARD-28477268,2050.33,debit,card,Apollo,0
RTGS-Airtel-REF803428,2817.06,debit,rtgs,Airtel,0
NEFT-BSNL-REF249917,4232.31,debit,neft,BSNL,0
IMPS-Caltex-REF277728,1477.24,debit,imps,Caltex,0
IMPS-1mg-REF628345,9406.62,debit,imps,1mg,0
IMPS-PERSON B-775789,1757.16,debit,imps,Indigo,0
UPI-SPOTIFY-8564388837@ybl-573406,812.6,debit,imps,Spotify,0
CARD-Vodafone-REF988200,3451.15,debit,card,Vodafone,0
NEFT-Cure.fit-REF706403,1999.29,debit,neft,Cure.fit,0
CARD-57917079,641.55,debit,card,Shell,0
IMPS-Amazon-REF934548,1498.21,debit,imps,Amazon,0
IMPS-PERSON A-326185,10550.7,debit,neft,Airtel,0
UPI-JOHN DOE-2475634343@okhdfcbank,31292.83,debit,upi,,0
IMPS-Caltex-REF277728,1337.88,debit,upi,Caltex,0
REFUND-UPI-AMAZON-2373513251@ybl-791722,47639.32,credit,upi,Amazon,1
UPI-LANDLORD-2439281045@okhdfcbank,31817.99,debit,card,,0
UPI-FORTIS-1873510890@ybl-637193,10036.23,debit,upi,Fortis,0
UPI-Reliance-REF506196,1170.15,debit,upi,Reliance,0
CARD-04761031,1324.01,debit,neft,BigBasket,0
UPI-ICICI Pru-REF551245,7078.92,debit,upi,ICICI Pru,0
RTGS-TATA Power-REF686699,1465.26,debit,rtgs,TATA Power,0
IMPS-MakeMyTrip-REF904736,8954.12,debit,imps,MakeMyTrip,0
NACH-Zerodha-REF810684,40804.26,debit,nach,Zerodha,0
CARD-Unacademy-REF313042,1020.17,debit,card,Unacademy,0
UPI-JOHN DOE-5983766493@okhdfcbank,19474.92,debit,upi,,0
UPI-AMEX-6415864590@ybl-193408,18496.73,debit,upi,AmEx,0
NEFT-FORTIS-REF160241,6295.15,debit,imps,Fortis,0
CARD-53360852,15487.43,debit,card,Airtel,0
IMPS-Shell-REF672714,1007.8,debit,imps,Shell,0
REIMBURSEMENT-NEFT-EMPLOYER-REF951552,5260.87,credit,neft,,1
RTGS-Zepto-REF985513,1103.59,debit,rtgs,Zepto,0
IMPS-Uber-REF853972,7753.75,debit,imps,Uber,0
UPI-KFC-9126043787@ybl-047847,687.08,debit,neft,KFC,0
RECEIVED-UPI-LANDLORD-4428714227@okhdfcbank,102494.22,credit,upi,,1
CARD-Practo-REF663459,1617.31,debit,card,Practo,0
UPI-Starbucks-REF477701,1198.28,debit,upi,Starbucks,0
IMPS-Myntra-REF558911,2417.62,debit,neft,Myntra,0
NEFT-IRCTC-REF441033,7437.78,debit,neft,IRCTC,0
NEFT-Myntra-REF865658,3312.23,debit,imps,Myntra,0
UPI-Ola-REF416308,4435.51,debit,upi,Ola,0
IMPS-BigBasket-REF125063,1104.47,debit,imps,BigBasket,0
IMPS-PERSON B-902074,678.38,debit,upi,KFC,0
NACH-MAKEMYTRIP-596410,49728.8,debit,neft,MakeMyTrip,0
IMPS-IRCTC-REF973470,2238.44,debit,imps,IRCTC,0
IMPS-PERSON B-960094,31804.14,debit,imps,Prime Video,0
IMPS-Indigo-REF768607,1213.03,debit,imps,Indigo,0
NEFT-SHELL-REF112186,1881.36,debit,neft,Shell,0
IMPS-Kuvera-REF363166,18201.34,debit,card,Kuvera,0
NEFT-ICICI Pru-REF699255,7276.14,debit,neft,ICICI Pru,0
RTGS-STARBUCKS-REF597513,45961.67,debit,rtgs,Starbucks,0
UPI-NETFLIX-7469145098@ybl-459157,933.96,debit,upi,Netflix,0
UPI-GROWW-9484034250@ybl-258620,8139.19,debit,upi,Groww,0
UPI-1mg-REF986795,2218.84,debit,upi,1mg,0
UPI-KFC-9885868646@ybl-186175,379.95,debit,upi,KFC,0
UPI-OYO-REF734786,5850.67,debit,upi,OYO,0
